OID_,giga_school_id,latitude,longitude,hex8,percent_3g,percent_4g,percent_2g,Included,Predicted,StdError
9977,G_NGA_008360,6.018319,7.069917,88588b2011fffff,38.65,33.44,27.91,Yes,33.45228786,0.037527807
9978,G_NGA_008441,6.263773,6.819458,88588bab21fffff,39.38,34.98,25.63,Yes,35.02707143,0.043702726
9979,G_NGA_008498,6.199543,6.764303,88588b15bbfffff,38.74,34.8,26.46,Yes,34.79236838,0.054677185
9981,G_NGA_008649,6.098219,7.061127,88588b3529fffff,38.45,33.97,27.59,Yes,33.91081253,0.041111595
9982,G_NGA_008679,6.272812,7.044076,88588bac19fffff,39.92,34.15,25.94,Yes,34.21857308,0.03819712
9983,G_NGA_008899,6.51625,6.958938,88588bb739fffff,39.84,35.39,24.76,Yes,35.40991969,0.028383435
9984,G_NGA_009020,6.1853,6.98225,88588b32e9fffff,38.86,34.56,26.58,Yes,34.57924679,0.034667731
9986,G_NGA_009589,6.02322,6.91768,88588b381dfffff,38.4,33.87,27.73,Yes,33.79184414,0.030346513
9987,G_NGA_009965,6.1393,6.790959,88588b0465fffff,40.6,33.06,26.34,Yes,33.07960253,0.020957396
9988,G_NGA_010070,6.129502,6.785076,88588b055dfffff,39.63,33.37,26.99,Yes,33.22763492,0.020721949
9989,G_NGA_010114,6.134829,6.769708,88588b0549fffff,39.22,33.37,27.41,Yes,33.35451407,0.025913967
9990,G_NGA_010179,6.04373,7.099673,88588b22b9fffff,38.82,33.43,27.75,Yes,33.37550741,0.034664378
9991,G_NGA_010336,6.217963,6.90721,88588ba99dfffff,39.11,35,25.9,Yes,35.04105533,0.04719316
9992,G_NGA_010343,6.25389613,6.935620295,88588ba88bfffff,39.26,34.93,25.81,Yes,34.97123388,0.038221097
10111,G_NGA_033979,6.135093,7.462977,8858d6ccd5fffff,39.26,32.9,27.84,Yes,32.87178142,0.034581955
10112,G_NGA_034142,6.485814,7.518406,8858d69891fffff,39.86,33.54,26.6,Yes,33.4700308,0.023606515
10113,G_NGA_034202,6.481272337,7.479771256,8858d698e7fffff,40.33,33.49,26.18,Yes,33.4311681,0.031667065
10114,G_NGA_034232,6.477711667,7.52095,8858d69897fffff,39.57,33.38,27.04,Yes,33.42390764,0.026197121
10115,G_NGA_034254,6.480172,7.518338,8858d69897fffff,39.61,33.44,26.95,Yes,33.41350456,0.022789176
10116,G_NGA_034266,6.47956,7.482731667,8858d698a9fffff,40.36,33.26,26.38,Yes,33.353009,0.027293912
10117,G_NGA_034417,6.460685,7.53558,8858d68167fffff,39.35,33.47,27.19,Yes,33.41896536,0.027405322
10118,G_NGA_034440,6.439451,7.501133,8858d68a0dfffff,38.98,33.3,27.72,Yes,33.22691742,0.02305942
10119,G_NGA_034677,6.390025299,7.496899615,8858d68b17fffff,39.43,32.77,27.8,Yes,32.74231201,0.023150484
10120,G_NGA_034755,6.43514,7.277183333,8858d6d2d1fffff,40.35,34.2,25.45,Yes,34.27585699,0.037471401
10121,G_NGA_034888,6.36556,7.255677,8858d6d033fffff,40.02,33.97,26.01,Yes,33.95139501,0.047864123
10122,G_NGA_035411,6.972038333,7.357698333,8858893155fffff,40.4,34.64,24.96,Yes,34.63933996,0.032237959
10123,G_NGA_035440,6.925151,7.397898,88588931a1fffff,40.42,34.54,25.04,Yes,34.5184648,0.031891548
10124,G_NGA_035554,6.775052,7.660763,8858d45b55fffff,40.07,34.28,25.65,Yes,34.28874243,0.037765459
10125,G_NGA_035563,6.633355,7.664402,8858d69457fffff,40.1,34.28,25.62,Yes,34.27121623,0.065044752
10126,G_NGA_035743,6.287306667,7.679823333,8858d61769fffff,39.62,33.36,27.02,Yes,33.35681048,0.055190127
10127,G_NGA_036015,6.846429,7.424889,8858892145fffff,40.23,34.39,25.37,Yes,34.40483672,0.030561514
10128,G_NGA_036041,6.8331743,7.3954473,88588938b5fffff,40.55,34.04,25.42,Yes,34.06813973,0.026652255
10129,G_NGA_036103,6.8796785,7.3588076,8858893aa5fffff,40.5,34.39,25.1,Yes,34.3809054,0.042940638
10130,G_NGA_036238,6.823261667,7.376201667,885889399bfffff,40.35,34.32,25.33,Yes,34.26189295,0.042643922
10131,G_NGA_036548,6.861248,7.471401,8858892029fffff,40.28,34.2,25.51,Yes,34.18996011,0.032367108
10132,G_NGA_036660,6.868872,7.604045,8858892461fffff,40.06,34.44,25.5,Yes,34.42062756,0.03929804
10133,G_NGA_036846,6.401628,7.413781,8858d6d6a1fffff,40.26,33.63,26.11,Yes,33.62257319,0.040110263
10134,G_NGA_036962,6.605518333,7.324518333,8858896555fffff,40.43,34.58,25,Yes,34.57113331,0.044731656
10233,G_NGA_008614,6.03379,6.964232,88588b3ab3fffff,38.71,33.69,27.6,Yes,33.74233198,0.033393739
10236,G_NGA_010199,6.071393,7.243062,88588b26d1fffff,38.85,33.23,27.92,Yes,33.23527983,0.054610277
10237,G_NGA_010214,6.039322,7.04281,88588b2043fffff,38.6,33.68,27.71,Yes,33.69745651,0.038841992
10273,G_NGA_008265,6.005305,7.051286,88588b2023fffff,38.79,33.4,27.8,Yes,33.44701111,0.04106225
10274,G_NGA_008624,6.065725,7.03319,88588b2207fffff,38.19,34.18,27.63,Yes,34.06357408,0.045911268
10275,G_NGA_008630,6.105073,7.045019,88588b3565fffff,38.55,33.88,27.56,Yes,33.93601533,0.039432661
10276,G_NGA_008830,6.198006,7.069241,88588b366dfffff,38.63,34.07,27.3,Yes,34.07645773,0.031841124
10277,G_NGA_008921,6.481901,6.933634,88588bb097fffff,39.75,35.35,24.9,Yes,35.38299923,0.059042157
10278,G_NGA_009146,6.148106839,6.869924461,88588b04ddfffff,39.14,34.4,26.46,Yes,34.38601371,0.036444356
10279,G_NGA_009615,6.049873,6.908673,88588b3859fffff,38.49,33.96,27.55,Yes,33.95610161,0.039960251
10282,G_NGA_010045,6.151738,6.778251,88588b0739fffff,40.59,33.21,26.2,Yes,33.32102403,0.028222254
10283,G_NGA_010223,6.037304,7.047864,88588b2043fffff,38.65,33.67,27.68,Yes,33.67414586,0.037656053
10284,G_NGA_010350,6.21664,6.840114,88588ba92bfffff,39.52,34.86,25.63,Yes,34.91169983,0.053857791
10329,G_NGA_017130,6.892233,7.668727,88588926bdfffff,40.15,34.54,25.31,Yes,34.51095212,0.044909393
10334,G_NGA_017622,6.908875,7.697121,885889269bfffff,40.18,34.57,25.25,Yes,34.55971305,0.056206283
10402,G_NGA_033904,6.154402,7.422556,8858d6cc53fffff,39.41,32.98,27.61,Yes,32.96926038,0.046105153
10403,G_NGA_034853,6.439343,7.283998,8858d6d2dbfffff,40.2,34.33,25.48,Yes,34.30525839,0.034960268
10404,G_NGA_034938,6.702105,7.333476,885889664bfffff,40.43,34.43,25.14,Yes,34.42600911,0.034141752
10405,G_NGA_034947,6.74663,7.410547,8858892805fffff,40.63,34.08,25.29,Yes,34.06780743,0.032467061
10406,G_NGA_035188,7.006406667,7.45363,88588932b3fffff,40.23,34.56,25.21,Yes,34.54118777,0.036650973
10409,G_NGA_035863,6.335915,7.534678,8858d6898dfffff,39.67,33.1,27.22,Yes,33.13270386,0.037708769
10410,G_NGA_036023,6.979828333,7.296155,885889048dfffff,40.3,34.76,24.94,Yes,34.7673145,0.062277052
10411,G_NGA_036252,6.726261667,7.556705,8858892c27fffff,40.19,34.17,25.64,Yes,34.1469323,0.042516357
10412,G_NGA_036295,6.808651,7.43044,8858892a1bfffff,40.42,34.23,25.35,Yes,34.26271242,0.035156179
10413,G_NGA_036459,6.115645,7.361188333,8858d6cd09fffff,39.45,32.86,27.69,Yes,32.8542695,0.051344666
10414,G_NGA_036547,6.85233,7.65692,88588924edfffff,40.16,34.45,25.4,Yes,34.44433408,0.042852319
10415,G_NGA_036709,6.620589,7.414482,88588964d5fffff,40.4,34.25,25.35,Yes,34.25166301,0.039322232
10539,G_NGA_008627,6.108933,7.039209,88588b30b3fffff,38.53,33.94,27.53,Yes,33.96810841,0.034640215
10540,G_NGA_008903,6.464869,6.926633,88588bb0b7fffff,39.68,35.43,24.9,Yes,35.37493975,0.047631133
10541,G_NGA_008970,6.195039,6.950349,88588b3201fffff,38.63,35.02,26.35,Yes,34.95999172,0.035000764
10542,G_NGA_009006,6.245561,6.996789,88588bad51fffff,39.49,34.45,26.05,Yes,34.48987417,0.042958431
10543,G_NGA_009040,6.15575,6.905966,88588b3305fffff,38.89,34.68,26.43,Yes,34.71675275,0.038358138
10545,G_NGA_009217,6.13934,6.912594,88588b3323fffff,38.63,34.59,26.77,Yes,34.59405209,0.049758499
10546,G_NGA_009304,6.028554,6.958568,88588b38ddfffff,38.62,33.81,27.56,Yes,33.73331363,0.039827659
10550,G_NGA_010226,6.145309,7.2228,8858d6cb3bfffff,38.93,33.4,27.68,Yes,33.4281449,0.05138184
10623,G_NGA_024675,6.193423,6.746743,88588b15a3fffff,39.09,34.54,26.37,Yes,34.54716533,0.032558204
10676,G_NGA_034161,6.47703,7.507005,8858d698b9fffff,39.66,33.17,27.17,Yes,33.24322184,0.029162539
10677,G_NGA_034262,6.47904,7.58926,8858d681c9fffff,39.61,33.98,26.4,Yes,33.99565829,0.029114074
10678,G_NGA_034415,6.4309068,7.533507,8858d68a11fffff,39.65,32.98,27.37,Yes,33.08298049,0.034038608
10679,G_NGA_034547,6.390613215,7.495066211,8858d68b17fffff,39.5,32.79,27.7,Yes,32.74722408,0.022574418
10680,G_NGA_034756,6.454423,7.259369,8858896d3dfffff,40.31,34.53,25.16,Yes,34.50099213,0.039700581
10681,G_NGA_034857,6.415975,7.178681,8858d6d343fffff,40.06,34.36,25.58,Yes,34.34291752,0.04257595
10682,G_NGA_034864,6.435465,7.180041667,88588969b3fffff,40.22,34.37,25.41,Yes,34.42256837,0.033867659
10683,G_NGA_034870,6.3400317,7.3360317,8858d6d505fffff,39.83,33.71,26.46,Yes,33.68426831,0.040702565
10684,G_NGA_034932,6.625073,7.557061,8858d690c3fffff,40.29,33.91,25.8,Yes,33.92800855,0.048280904
10685,G_NGA_035146,6.98192,7.445493,8858893089fffff,40.44,34.46,25.1,Yes,34.4656243,0.030483114
10686,G_NGA_035309,6.885113,7.389459,8858893ab3fffff,40.46,34.3,25.24,Yes,34.26530832,0.031928391
10687,G_NGA_035549,6.753796667,7.695065,8858d4586bfffff,40,34.43,25.58,Yes,34.43697798,0.042801983
10688,G_NGA_035654,6.470305,7.683396667,8858d6856bfffff,39.73,34.23,26.04,Yes,34.25793109,0.040728174
10689,G_NGA_035662,6.434546667,7.649526667,8858d68e0dfffff,39.52,34.13,26.35,Yes,34.10365335,0.056529602
10690,G_NGA_035824,6.153846667,7.682716667,8858d60045fffff,39.67,32.69,27.64,Yes,32.72797803,0.038781439
10691,G_NGA_035988,6.757733333,7.369608333,8858892b07fffff,40.56,34.33,25.11,Yes,34.32108414,0.036114682
10692,G_NGA_036019,6.919738,7.227743,8858890ed5fffff,40.39,34.82,24.79,Yes,34.81450283,0.067565437
10693,G_NGA_036109,6.829967,7.410258,8858892165fffff,40.4,34.21,25.39,Yes,34.22961723,0.034029216
10694,G_NGA_036253,6.8538625,7.33926,885889383dfffff,40.35,34.64,25,Yes,34.60620246,0.038453296
10695,G_NGA_036398,6.24504,7.2617,8858d6c14dfffff,39.16,33.56,27.29,Yes,33.4788703,0.041857142
10696,G_NGA_036488,6.113431667,7.291108333,8858d6c9dbfffff,39.1,33.1,27.8,Yes,33.11671083,0.039422229
10697,G_NGA_036667,6.901981,7.505455,88588922e3fffff,40.35,34.1,25.54,Yes,34.11297751,0.036645678
10698,G_NGA_036669,6.80152,7.61106,8858892ed1fffff,40.17,34.15,25.69,Yes,34.15783017,0.049885819
10699,G_NGA_036681,6.86817,7.478686,8858892001fffff,40.35,34.18,25.46,Yes,34.18655301,0.032870591
10700,G_NGA_036805,6.288518333,7.33184,8858d6c2e5fffff,39.51,33.38,27.11,Yes,33.3885008,0.040427359
10701,G_NGA_036851,6.429731667,7.442255,8858d699a5fffff,40.36,33.75,25.89,Yes,33.7121124,0.031540436
10788,G_NGA_008431,6.320589,6.888323,88588baa1bfffff,39.46,34.92,25.62,Yes,34.99472235,0.038703948
10789,G_NGA_009186,6.098563545,6.922663456,88588b312bfffff,38.46,34.37,27.18,Yes,34.3913989,0.035707555
10793,G_NGA_010041,6.147662,6.804608,88588b046bfffff,40.42,33.41,26.17,Yes,33.39645556,0.024356673
10794,G_NGA_010127,6.134759,6.776027,88588b0737fffff,39.85,33.08,27.07,Yes,33.12468695,0.021250645
10795,G_NGA_010152,6.099386,7.236616,8858d6c915fffff,39.07,33.22,27.71,Yes,33.29701104,0.05271313
10917,G_NGA_034058,6.073309853,7.489322635,8858d6561dfffff,39.3,32.69,28.01,Yes,32.66793864,0.039568855
10918,G_NGA_034529,6.412518,7.50721,8858d68a27fffff,39.63,32.81,27.56,Yes,32.88821263,0.029732635
10919,G_NGA_034896,6.324887,7.192973,8858d6dac9fffff,39.85,33.95,26.19,Yes,33.9256284,0.045340991
10921,G_NGA_035103,7.000116,7.381175,885889306bfffff,40.34,34.68,24.98,Yes,34.6827318,0.043594147
10922,G_NGA_035895,6.333398333,7.534616667,8858d6898dfffff,39.64,33.08,27.28,Yes,33.12147526,0.037746685
10923,G_NGA_036013,6.849035,7.417113333,8858893893fffff,40.13,34.42,25.45,Yes,34.31701005,0.034966221
10924,G_NGA_036080,6.758171,7.439776,8858892aa5fffff,40.55,33.97,25.49,Yes,34.02170211,0.037280711
10925,G_NGA_036127,6.85332,7.338646,885889383dfffff,40.37,34.63,25,Yes,34.61067232,0.039288085
10926,G_NGA_036198,6.811903,7.459659,8858892133fffff,40.33,34.22,25.45,Yes,34.23449962,0.035885731
10927,G_NGA_036326,6.178213333,7.32561,8858d6ca9bfffff,39.16,33.19,27.65,Yes,33.19449659,0.0385928
10928,G_NGA_036427,6.061913,7.343049,8858d6523bfffff,39.3,32.83,27.87,Yes,32.83583993,0.069138684
10929,G_NGA_037062,6.724148333,6.948833333,8858894557fffff,39.99,35.45,24.56,Yes,35.44946565,0.050533099
11046,G_NGA_008471,6.340109,6.844462,88588baa49fffff,39.58,35.04,25.38,Yes,35.10563454,0.027576996
11048,G_NGA_008730,6.263999,7.021916,88588bac01fffff,39.75,34.31,25.94,Yes,34.33270844,0.057633042
11049,G_NGA_008772,6.159876,7.049829,88588b370dfffff,38.7,34.32,26.98,Yes,34.33134656,0.038778648
11050,G_NGA_008778,6.203858,7.047558,88588bad87fffff,38.8,34.07,27.13,Yes,34.19939195,0.032846182
11051,G_NGA_008832,6.176451,7.082013,88588b362dfffff,38.83,33.95,27.22,Yes,33.97430038,0.050795162
11052,G_NGA_008860,6.140209,7.0718,88588b3731fffff,38.39,34.19,27.42,Yes,34.13575417,0.041228167
11053,G_NGA_009021,6.163679,6.903207,88588b330dfffff,38.99,34.88,26.13,Yes,34.83170387,0.035717512
11054,G_NGA_009249,6.119873,6.834966,88588b0437fffff,39.06,34.08,26.86,Yes,34.02285803,0.031309116
11057,G_NGA_009849,6.117498,6.790271,88588b0557fffff,39.62,33.45,26.93,Yes,33.45827959,0.026551308
11058,G_NGA_009950,6.1771,6.79359,88588b0621fffff,39.84,34.1,26.05,Yes,34.0629782,0.036987876
11059,G_NGA_010066,6.138595,6.770598,88588b0735fffff,39.1,33.41,27.49,Yes,33.29116989,0.027803856
11060,G_NGA_010078,6.142924,6.780501,88588b0731fffff,40.68,32.76,26.56,Yes,32.92815025,0.021817807
11061,G_NGA_010281,6.011,7.30907,8858d65159fffff,39.1,33.1,27.8,Yes,33.06480815,0.040401597
11102,G_NGA_017191,6.95206,7.661036,8858d4c903fffff,40.36,34.44,25.2,Yes,34.4698531,0.043813608
11139,G_NGA_024725,6.186971,6.748486,88588b0749fffff,39.17,34.49,26.34,Yes,34.48993126,0.025161795
11140,G_NGA_024734,6.187921,6.745325,88588b15a7fffff,39.25,34.49,26.27,Yes,34.46718796,0.023259068
11184,G_NGA_033898,6.07603,7.453773,8858d65669fffff,39.31,32.8,27.89,Yes,32.78319778,0.035891815
11185,G_NGA_034524,6.382766,7.469356,8858d68b23fffff,39.87,33.19,26.93,Yes,33.1823723,0.056836764
11186,G_NGA_034565,6.408226,7.489092,8858d68b19fffff,39.58,32.75,27.67,Yes,32.82921189,0.022092771
11187,G_NGA_034924,6.714349,7.422174,88588929c1fffff,40.65,34.01,25.34,Yes,34.06068493,0.041178557
11188,G_NGA_035382,6.898615,7.473243,8858892235fffff,40.32,34.16,25.52,Yes,34.18581307,0.028324516
11190,G_NGA_035797,6.4738,7.614683333,8858d681d9fffff,39.91,34.12,25.96,Yes,34.13620228,0.040884057
11191,G_NGA_036087,6.774565,7.520463333,8858892f57fffff,40.37,34.09,25.54,Yes,34.10756851,0.047856701
11192,G_NGA_036289,6.746979,7.358125,8858892b21fffff,40.47,34.42,25.11,Yes,34.3909459,0.03609755
11193,G_NGA_036492,6.874692,7.624579,8858892409fffff,40.19,34.41,25.4,Yes,34.43170422,0.043364035
11194,G_NGA_036607,6.8640358,7.4304166,8858892335fffff,40.18,34.35,25.47,Yes,34.34861955,0.039412542
11195,G_NGA_036635,6.844429,7.680443,8858892485fffff,40.12,34.46,25.42,Yes,34.44220774,0.050388373
11196,G_NGA_036781,6.328755,7.376986,8858d6d5e1fffff,39.81,33.65,26.54,Yes,33.63297657,0.045687247
11197,G_NGA_037107,6.800496,7.091885,8858897263fffff,40.1,35.06,24.84,Yes,35.08941604,0.056937114
11403,G_NGA_033929,6.122233333,7.449731667,8858d6cc8dfffff,39.36,32.8,27.84,Yes,32.8380166,0.042326527
11404,G_NGA_033946,6.144067,7.46711,8858d6ccd1fffff,39.37,32.85,27.78,Yes,32.87169816,0.041881587
11405,G_NGA_034235,6.503595,7.521829,8858d6832dfffff,40.03,33.55,26.41,Yes,33.59324767,0.029512443
11406,G_NGA_034794,6.3637467,7.2174783,8858d6d025fffff,39.96,34.09,25.95,Yes,34.11653485,0.052117303
11407,G_NGA_034929,6.606688,7.555083,8858d69081fffff,40.2,33.97,25.82,Yes,33.95583417,0.058113212
11408,G_NGA_034993,6.706675,7.320917,88588974a7fffff,40.41,34.46,25.13,Yes,34.45948656,0.032338136
11410,G_NGA_035611,6.4641133,7.62581,8858d680a5fffff,39.89,34.17,25.95,Yes,34.17141833,0.046265794
11411,G_NGA_035913,6.32354,7.566296,8858d68997fffff,39.69,33.36,26.95,Yes,33.37321452,0.03690287
11412,G_NGA_036280,6.74775,7.35737,8858892b21fffff,40.45,34.43,25.11,Yes,34.39677667,0.036156747
11413,G_NGA_036437,6.256313333,7.25522,8858d6c327fffff,39.33,33.4,27.27,Yes,33.41411121,0.036255487
11414,G_NGA_036579,6.889013333,7.595898333,8858892711fffff,40.2,34.34,25.46,Yes,34.37072994,0.04247581
11415,G_NGA_036586,6.923833,7.510646,88588922cbfffff,40.28,34.05,25.67,Yes,34.06192377,0.035932703
11416,G_NGA_036659,6.86911,7.60344,8858892461fffff,40.08,34.42,25.5,Yes,34.42058291,0.039540022
11417,G_NGA_036911,6.426071,7.44658,8858d6d69bfffff,40.39,33.63,25.98,Yes,33.6574487,0.031654597
11418,G_NGA_037110,6.829613333,7.174943333,8858890de9fffff,40.41,34.85,24.73,Yes,34.86295358,0.053042599
11552,G_NGA_064048,6.861496,6.744906,8858895007fffff,39.55,35.64,24.81,Yes,35.64581599,0.059490383
11823,G_NGA_064085,6.63944,6.765246,8858894809fffff,39.5,35.63,24.87,Yes,35.63627898,0.06545033
12330,G_NGA_008468,6.319916,6.9599,88588ba1bdfffff,39.56,34.9,25.54,Yes,34.8751223,0.059856845
12331,G_NGA_008472,6.266687,6.820985,88588bab2bfffff,39.33,35.03,25.64,Yes,35.02760911,0.048809181
12332,G_NGA_008763,6.212225,7.060667,88588bad91fffff,38.56,34.3,27.15,Yes,34.28544185,0.032420747
12333,G_NGA_008822,6.226528,7.063785,88588baca5fffff,38.57,34.47,26.96,Yes,34.34369362,0.036728307
12334,G_NGA_008852,6.172085,7.061425,88588b3755fffff,38.62,34.3,27.08,Yes,34.24594761,0.035526777
12335,G_NGA_008988,6.211905,6.97921,88588bad21fffff,38.85,34.88,26.27,Yes,34.83129429,0.04939744
12337,G_NGA_009193,6.110056,6.829371,88588b05c3fffff,39.03,33.92,27.05,Yes,33.97998801,0.037826408
12339,G_NGA_010034,6.160557,6.777824,88588b071dfffff,39.56,34.05,26.39,Yes,33.90417842,0.024184124
12340,G_NGA_010157,6.052415,7.090951,88588b2287fffff,38.59,33.55,27.86,Yes,33.53241443,0.042107992
12341,G_NGA_010192,6.068531,7.126742,88588b35a3fffff,38.92,33.42,27.66,Yes,33.41041726,0.045604062
12342,G_NGA_010290,6.042781,7.208753,88588b245bfffff,38.77,33.32,27.91,Yes,33.36618213,0.033417804
12462,G_NGA_034005,6.09665,7.465326,8858d6564bfffff,39.18,32.7,28.12,Yes,32.77209959,0.048278125
12463,G_NGA_034170,6.5104,7.523816667,8858d68329fffff,40.09,33.69,26.22,Yes,33.64668435,0.03510877
12464,G_NGA_034472,6.456186,7.51138,8858d68a5dfffff,39.35,33.02,27.63,Yes,33.14996544,0.027012095
12465,G_NGA_034493,6.444624,7.498459,8858d68a47fffff,39.12,33.08,27.8,Yes,33.15885685,0.024609134
12466,G_NGA_034590,6.407363,7.489275,8858d68b19fffff,39.63,32.81,27.56,Yes,32.82395153,0.022211877
12467,G_NGA_034591,6.396468333,7.487363333,8858d68b15fffff,39.44,32.87,27.69,Yes,32.84106432,0.025275727
12468,G_NGA_034657,6.410275,7.487595,8858d68b57fffff,39.5,32.83,27.67,Yes,32.88174846,0.022758982
12469,G_NGA_034664,6.382988,7.509291,8858d68861fffff,39.56,32.66,27.78,Yes,32.65657947,0.028128625
12470,G_NGA_034881,6.44786,7.13345,88588969e5fffff,40.09,34.64,25.27,Yes,34.63532719,0.051515494
12471,G_NGA_035457,6.702748,7.730778,8858d45989fffff,40.01,34.42,25.57,Yes,34.35430866,0.061712799
12473,G_NGA_035560,6.778691667,7.60421,8858892e81fffff,40.18,34.11,25.71,Yes,34.11062949,0.040915937
12474,G_NGA_035969,6.829502,7.443755,8858892107fffff,40.28,34.35,25.38,Yes,34.30496028,0.037272173
12475,G_NGA_036341,6.169942,7.314457,8858d6ca95fffff,39.2,33.18,27.61,Yes,33.21246454,0.040170165
12476,G_NGA_036576,6.86429,7.437857,8858892337fffff,40.2,34.36,25.44,Yes,34.31558383,0.035800106
12477,G_NGA_036590,6.85393,7.4415667,885889215dfffff,40.28,34.35,25.37,Yes,34.32708179,0.033756878
12478,G_NGA_036656,6.89126631,7.57816919,885889270bfffff,40.29,34.35,25.36,Yes,34.3839634,0.037646102
12479,G_NGA_036902,6.290322,7.370582,8858d6c295fffff,39.57,33.27,27.16,Yes,33.26817995,0.034177121
12572,G_NGA_008790,6.123837,7.073463,88588b355dfffff,38.47,34.06,27.48,Yes,34.02999413,0.041289463
12573,G_NGA_008963,6.189728,6.960844,88588b3215fffff,38.72,34.82,26.46,Yes,34.81982842,0.036496626
12574,G_NGA_009307,6.071641,6.845336,88588b05b1fffff,38.75,33.88,27.38,Yes,33.95419202,0.035069535
12575,G_NGA_009511,6.218627,7.015244,88588bade9fffff,39,34.63,26.38,Yes,34.61648036,0.040982284
12576,G_NGA_009905,6.005651,6.749365,88588b0c21fffff,38.73,33.88,27.39,Yes,33.87549087,0.051002846
12577,G_NGA_009930,6.152559,6.788989,88588b0717fffff,40.84,33.13,26.03,Yes,33.22497189,0.02391957
12611,G_NGA_017209,6.989311,7.578737,88588934c5fffff,40.25,34.41,25.33,Yes,34.38178681,0.032407201
12667,G_NGA_028981,6.09349,7.720172,8858d6018bfffff,39.78,32.46,27.76,Yes,32.43005873,0.063958811
12668,G_NGA_029016,6.046283333,7.699596667,8858d60a97fffff,39.78,32.24,27.98,Yes,32.20843544,0.048924705
12683,G_NGA_034088,6.49837,7.518368333,8858d68325fffff,39.99,33.56,26.46,Yes,33.54920011,0.028548867
12684,G_NGA_034612,6.373406,7.500157,8858d6895bfffff,39.69,32.67,27.64,Yes,32.66922432,0.036620239
12685,G_NGA_034646,6.398338333,7.477976667,8858d68b03fffff,39.62,33.18,27.2,Yes,33.06282965,0.037170959
12686,G_NGA_034685,6.414623,7.48888,8858d68b53fffff,39.52,32.9,27.58,Yes,32.93759389,0.022175951
12687,G_NGA_035037,6.988413,7.400071,8858893003fffff,40.26,34.64,25.1,Yes,34.63710028,0.039711198
12689,G_NGA_035336,6.884072,7.429117,8858892307fffff,40.3,34.33,25.37,Yes,34.26029708,0.040070875
12691,G_NGA_035609,6.33684,7.577175,8858d688a7fffff,39.67,33.51,26.82,Yes,33.55155652,0.028749363
12692,G_NGA_035735,6.398699,7.645244,8858d68f11fffff,39.46,33.87,26.67,Yes,33.86425644,0.05635147
12693,G_NGA_035765,6.137978,7.702248,8858d60001fffff,39.65,32.75,27.6,Yes,32.68740278,0.045597964
12694,G_NGA_035820,6.148283,7.687231,8858d60047fffff,39.7,32.69,27.61,Yes,32.70699831,0.035095454
12695,G_NGA_035865,6.305704,7.502025,8858d6c689fffff,39.38,32.97,27.65,Yes,32.94744198,0.048026299
12696,G_NGA_036113,6.839978333,7.368003333,88588938adfffff,40.55,34.25,25.21,Yes,34.27533669,0.02855148
12697,G_NGA_036231,6.853956,7.384433,8858893881fffff,40.35,34.14,25.51,Yes,34.10141485,0.025389294
12698,G_NGA_036313,6.828511328,7.396603882,88588938b5fffff,40.44,34.19,25.37,Yes,34.13072356,0.029334485
12699,G_NGA_036462,6.1553,7.370925,8858d6cf11fffff,39.3,33.17,27.53,Yes,33.12283808,0.040085321
12700,G_NGA_036542,6.830203,7.59604,8858892503fffff,40.11,34.33,25.55,Yes,34.30172056,0.048009564
12701,G_NGA_036802,6.551715,7.352188333,8858896ed3fffff,40.27,34.49,25.24,Yes,34.49365946,0.055068161
12702,G_NGA_036981,6.766005,7.173091667,88588972b1fffff,40.34,34.87,24.79,Yes,34.86585441,0.063726721
12703,G_NGA_037053,6.7511733,6.9423433,885889473bfffff,40.05,35.37,24.58,Yes,35.38979666,0.052095846
14442,G_NGA_008735,6.326815,7.127802,88588ba597fffff,39.84,34.12,26.04,Yes,34.14600148,0.045136846
14443,G_NGA_008812,6.195838,7.053051,88588badb1fffff,38.82,33.98,27.2,Yes,34.07357404,0.030755518
14444,G_NGA_009009,6.26169,6.975094,88588baf35fffff,39.49,34.63,25.88,Yes,34.5964152,0.041152721
14447,G_NGA_009946,6.144556736,6.798013368,88588b0461fffff,40.6,33.18,26.22,Yes,33.22565702,0.024124454
14448,G_NGA_009984,6.147296,6.81177,88588b040dfffff,40.44,33.53,26.02,Yes,33.55212972,0.025312973
14449,G_NGA_010119,6.142656,6.777674,88588b0731fffff,40.18,32.84,26.98,Yes,33.00203591,0.024804694
14450,G_NGA_010183,6.072966,7.182666,88588b2601fffff,38.84,33.45,27.71,Yes,33.43096254,0.054734012
14452,G_NGA_010300,6.041839,7.197298,88588b245dfffff,38.66,33.35,27.99,Yes,33.36089599,0.0449201
14568,G_NGA_033753,6.115336667,7.610365,8858d61887fffff,39.6,32.66,27.74,Yes,32.64027179,0.033776595
14569,G_NGA_033888,6.25671,7.472248,8858d6c403fffff,39.64,32.85,27.51,Yes,32.91050766,0.035500948
14570,G_NGA_034053,6.124795,7.464355,8858d6cc8bfffff,39.23,32.85,27.92,Yes,32.8447572,0.035758911
14571,G_NGA_034109,6.45934,7.54608,8858d6812bfffff,39.53,33.46,27.01,Yes,33.45106677,0.029950657
14572,G_NGA_034372,6.436738,7.528187,8858d68a1dfffff,39.55,33.19,27.27,Yes,33.1740671,0.026192524
14573,G_NGA_034845,6.435768333,7.177248333,88588969b1fffff,40.2,34.34,25.45,Yes,34.42731526,0.035382914
